SKU,Imagen,Nombre,Precio,Descripci�n,Peso
SLD90147P,/s/l/sld90147p.jpg,Grove - Mega Shield, $165.00 ,"Mega Shield es una tarjeta de ampliación para Arduino Mega y Google ADK. Hemos estandarizado todos los conectores en 4 pines (señal 1, señal 2, VCC y GND) conectores de 2mm y mantubimos algunos de los conectores de 3 pines (Signal, VCC y GND) de 2.54mm para Servos y  Electronic Bricks, que simplifican el cableado de los proyectos electrónicos.  Los conectores de hebilla de 4 pines hicieron que la situación de cableado sea más estable.",35
STR104B2P,/s/t/str104b2p.jpg,Kit Protoshield - Shield para Arduino, $180.00 ,"Construye tu propia placa Arduino utilizando el compacto y flexible kit ProtoShield. Solda juntos una ilimitada gama de circuitos y reúsalos en todos tus proyectos de Arduino. Una rejilla de prototipos estándar de 0,1"" acepta los componentes y chips ""a través de agujero"" más comúnmente utilizados. También puede encontrar incluidos una amplia gama de componentes básicos para ayudarle a empezar con su placa personalizada.",37
TEM04281P,/t/e/tem04281p.jpg,"Seeed Studio Insignia ""Maker Faire""", $68.00 ,"Por la celebración de nuestro primer ""Maker Faire"" en China, hemos creado una Insignia LED en forma de huevo volando de edición limitada conmemorativa al ""Maker Faire"" como símbolo de una idea en movimiento. Se requiere de alguna soldadura para habilitar el LED. Consulte la guía rápida a continuación si necesita alguna ayuda.
1. Solde el soporte de la batería
Coloque el soporte de la batería en el PCB. Luego solde los pines en la parte frontal de la tarjeta.",10
TES03011P,/t/e/tes03011p.jpg,RF Explorer - Combo ISM," $3,170.00 ","RF Explorer es un dispositivo analizador digital de espectro portátil, con el objetivo de proporcionar una herramienta muy accesible para el trabajo con todas las bandas de frecuencia ISM populares. Se basa en la integración de un sintetizador de frecuencia que ofrece un alto rendimiento, de tamaño compacto, bajo consumo y bajo costo. 
Se ha diseñado para ser utilizado igualmente en interiores y exteriores, y se puede conectar a una PC con Windows usando una conector mini-USB 2.",233
TES09071P,/t/e/tes09071p.jpg,Módulo RFEM WSUB3G ," $3,250.00 ","El RFEMWSUB3G es un módulo de expansión para el Explorador RF. Puede ser conectado en su unidad RF Explorer para ampliar la cobertura a bandas de 15-2700 MHz (2,7 GHz-0.015) de frecuencia continua.
Esta se coloca internamente en la placa principal del Explorador RF y exhibe un conector de antena secundario para cubrir la nueva banda.

Fácil de conectar a su unidad Exploradora RF, compatible con todos los modelos.",121
TES09102P,/t/e/tes09102p.jpg,Explorador RF - Combo 3G," $6,240.00 ","El Explorador RF es un analizador de espectro digital portátil, es una herramienta de gran alcance para el trabajo en todas las bandas de frecuencia populares. Se basa en un sintetizador de frecuencia altamente integrado y mezclador balanceado doble que ofrece un alto rendimiento, tamaño compacto, bajo consumo y bajo costo.",315
TES09211B,/t/e/tes09211b.jpg,SARK-110 Analizador de antena," $8,350.00 ","SARK-110 Analizador de antena es un instrumento de tamaño bolsillo que proporciona una medición rápida y precisa de la impedancia de vector, VSWR, coeficiente de reflexión de vector, pérdida de retorno, y RLC (como circuitos serie o paralelos equivalentes).",300
TES101D2P,/t/e/tes101d2p.jpg,DSO Quad - Osciloscopio 4 Canales," $3,760.00 ","DSO Quad es un osciloscopio digital de 4 canales de tamaño de bolsillo para las tareas comunes de la ingeniería electrónica. Está basado en la plataforma ARM Cortex M3 (STM32F103VCT6) de 32 bits, proporcionando una velocidad de muestreo de 72MS/s con FPGA y ADC de alta velocidad integrados. Disco interno USB de 2MB podría utilizarse para almacenar la forma de onda, aplicaciones para el usuario y para actualización de firmware.",200
TES102D2P,/t/e/tes102d2p.jpg,Bus Pirate v4, $870.00 ,es una interfaz bus universal que habla de forma electrónica desde un terminal serie del ordenador. Conozca un chip sin necesidad de escribir código. Elimina un montón de esfuerzo temprano con chips nuevos o desconocidos. Seeed Studio es el fabricante oficial y partidario del proyecto Bus Pirate.,15
TES34555P,/t/e/tes34555p.jpg,RF Explorer - 433M," $1,750.00 ","RF Explorer es un dispositivo analizador digital de espectro portátil, con el objetivo de proporcionar una herramienta muy accesible para el trabajo con todas las bandas de frecuencia ISM populares. Se basa en la integración de un sintetizador de frecuencia que ofrece un alto rendimiento, de tamaño compacto, bajo consumo y bajo costo. 
Se ha diseñado para ser utilizado igualmente en interiores y exteriores, y se puede conectar a una PC con Windows usando una conector mini-USB 2.",185
TES34655P,/t/e/tes34655p.jpg,RF Explorer - 868M," $1,750.00 ","76 RF Explorer - 868M
RF Explorer es un dispositivo analizador digital de espectro portátil, con el objetivo de proporcionar una herramienta muy accesible para el trabajo con todas las bandas de frecuencia ISM populares. Se basa en la integración de un sintetizador de frecuencia que ofrece un alto rendimiento, de tamaño compacto, bajo consumo y bajo costo.",185
TES34755P,/t/e/tes34755p.jpg,RF Explorer - 915M," $1,750.00 ","RF Explorer es un portátil analizador de espectro digital, enfocado en ser una herramienta muy costeable para el trabajo en todas las bandas de frecuencia ISM populares. Se basa en un sintetizador de frecuencia altamente integrado que ofrece un alto rendimiento, tamaño reducido, bajo consumo y bajo costo.
Ha sido diseñado para ser utilizado en interiores y exteriores, y funciona muy bien con una PC conectada para funcionalidad adicional usando un conector USB 2.0 mini estándar.",185
TES725AAB,/t/e/tes725aab.jpg,DSO Quad - Aluminio Negro," $3,930.00 ","DSO Quad es un osciloscopio digital de 4 canales de tamaño de bolsillo para las tareas comunes de la ingeniería electrónica. Está basado en la plataforma ARM Cortex M3 (STM32F103VCT6) de 32 bits, proporcionando una velocidad de muestreo de 72MS/s con FPGA y ADC de alta velocidad integrados. Disco interno USB de 2MB podría utilizarse para almacenar la forma de onda, aplicaciones para el usuario y para actualización del firmware.",300
TES725AAS,/t/e/tes725aas.jpg,DSO Quad - Aluminio Plata," $3,930.00 ","El DSO Quad es un osciloscopio digital de bolsillo de cuatro canales para las tareas comunes de la ingeniería electrónica. Está basado en la plataforma de 32 bits ARM Cortex M3 (STM32F103VCT6), proporcionando una velocidad de muestreo de 72MS / s con FPGA integrado y ADC de alta velocidad. Disco USB interno de 2MB puede ser utilizado para almacenar formas de onda, aplicaciones del usuario y actualizaciones del firmware.",300
TES72954P,/t/e/tes72954p.jpg,Módulo RFEMWSUB1G," $1,050.00 ","RFEMWSUB1G es un módulo de expansión para el RF Explorer. Puede ser conectado en su unidad RF Explorer para ampliar la cobertura a la banda de frecuencia de 240-960MHz.
Se conecta internamente a la placa principal del RF Explorer y presenta el conector de una segunda antena para cubrir la nueva banda.",50
TES72955P,/t/e/tes72955p.jpg,Módulo RFEM2.4G - RF Explorer," $1,050.00 ","El módulo RFEM2.4G es una expansión para el RF Explorer. Se puede instalar en su unidad RF Explorer para extender la cobertura de la banda de frecuencia de 2.4GHz.
Este módulo se conecta a la placa principal del RF Explorer, representando una segunda antena para cubrir la nueva banda.

Extiende la cobertura de la banda de 2.",15
TES82252P,/t/e/tes82252p.jpg,RF Explorer modelo WSUB1G," $2,300.00 ","RF Explorer es un portátil analizador de espectro digital, enfocado en ser una herramienta muy costeable para el trabajo en todas las bandas de frecuencia ISM populares. Se basa en un sintetizador de frecuencia altamente integrado que ofrece un alto rendimiento, tamaño reducido, bajo consumo y bajo costo.",185
TES82647P,/t/e/tes82647p.jpg,RF Explorer modelo 2.4G," $2,150.00 ","RF Explorer es un portátil analizador de espectro digital, enfocado en ser una herramienta muy costeable para el trabajo en todas las bandas de frecuencia ISM populares. Se basa en un sintetizador de frecuencia altamente integrado que ofrece un alto rendimiento, tamaño reducido, bajo consumo y bajo costo.
Ha sido diseñado para ser utilizado en interiores y exteriores, y funciona muy bien con una PC conectada para funcionalidad adicional usando un conector USB 2.",185
THM107B3P,/t/h/thm107b3p.jpg,Adaptador LCD Bus Pirate v3, $215.00 ,"El módulo  permite el control de la LCD HD44780. El modo LCD del Bus Pirate utiliza un adaptador porque no existen suficientes pines para controlar una pantalla de caracteres. Se puede construir con pocos chips en una protoboard, o simplemente comprar este ha construido. Incluye un cable conector corto. Cada venta apoya directamente el desarrollo de código abierto del Bus Pirate.",19
THM180C4M,/t/h/thm180c4m.jpg,Bus Pirate v3.6 interfaz serie universal, $640.00 ,es una interfaz bus universal que habla de forma electrónica desde un terminal serie del PC. Conozca un chip sin necesidad de escribir código. Elimina un montón de esfuerzo  temprano con chips nuevos o desconocidos. También está disponible una .,10
TOL131B2P,/t/o/tol131b2p.jpg,DSO Nano v2," $1,610.00 ","DSO Nano v2 es un osciloscopio de almacenamiento digital diseñado para las tareas básicas de la ingeniería electrónica. Dentro de su caparazón inteligente, el dispositivo funciona con la plataforma ARM Cortex-M3 de 32 bits, proporciona un monitoreo de formas de onda básicas, con amplias funciones. Equipado con LCD a color de 320 * 240, micro tarjeta de almacenamiento SD, sondas portátiles, baterías LiPo, conexión USB y un generador de señales.",120
WLS03261P,/w/l/wls03261p.jpg,Dragrove - Gateway para el Internet de las cosas," $1,980.00 ","Dragrove es un gateway genérico open source para interconectar cosas. Para ""el internet de las cosas"" (internet of things).",223
WLS04051P,/w/l/wls04051p.jpg,Bluetooth Bee, $385.00 ,"Ahorre el Arduino extra que andan dando vueltas por otro proyecto, este dispositivo de dos-por-uno tiene un Arduino incorporado. Bluetooth Bee con Arduino es una versión mejorada de la Bluetooth Bee. Hemos añadido un ATMEGA168 a él para que sea un Arduino con todas las funciones, manteniendo el mismo espacio y el conjunto de instrucciones como la Bluetooth Bee. Además, le permite usar XBee Carrier, XBee® Shield, y UartSBee para la expansión o la reprogramación.",4
WLS06201P,/w/l/wls06201p.jpg,Wifi Shield," $1,120.00 ",Este Shield de Wifi utiliza un módulo RN171 wifi para proporcionar a un Arduino o Seeeduino la función de Ethernet serial o en serie. Sólo se necesitan dos pines para conectar el dispositivo a redes inalámbricas con el estándar IEEE 802.11b/g . Cuenta con una antena independiente que puede cubrir una área más grande y transmitir señales más fuertes.,43
WLS07061P,/w/l/wls07061p.jpg,Grove - Sensor reflectivo infrarrojo, $81.00 ,"La reflectividad de la luz infrarroja varía con el color y la distancia de la superficie reflectante. De acuerdo con este principio, Grove - Sensor reflectivo infrarrojo utiliza un módulo fotosensor reflexivo RPR220 para detectar el color y la distancia. Cuando se aproxima un objeto de color claro, la intensidad de la señal recibida por infrarrojos del sensor aumenta y el indicador LED integrado se enciende. Cuando se aproxima un objeto de color oscuro, la intensidad disminuye y el LED se apaga.",2
WLS125E1P,/w/l/wls125e1p.jpg,Bluetooth Bee, $360.00 ,"Bluetooth Bee es un módulo Bluetooth SPP (Perfil de Puerto Serie) fácil de usar y compatible con los sockets Xbee existentes; es un módulo diseñado para la configuración de la conexión inalámbrica serial de forma transparente.
El puerto serial del Módulo Bluetooth es un  V2.0 + EDR (Transmisión de datos mejorada). Tiene modulación de 3Mbps, con un transmisor y receptor, radio de 2.4 GHz y banda base.",4
WLS126E1P,/w/l/wls126e1p.jpg,RFbee V1.1 - Nodo inalámbrico compatible con arduino, $295.00 ,El RFBee es un módulo de RF que ofrece una transmisión inalámbrica fácil y flexible de datos entre dispositivos. Se basa en un AVR ATMEGA168 trabajando como un Arduino completamente funcional conectado a través de SPI a un transceptor RF CC1101 TI.,3
WLS31625P,/w/l/wls31625p.jpg,Grove - RF Serial Pro, $410.00 ,"El RF Serial Pro es un transmisor-receptor FSK transparente de alto rendimiento y bajo costo operando a 433/470/868/915 MHz. Dispone de un pequeño tamaño, alta potencia de salida, alta sensibilidad, larga distancia de transmisión, comunicación de alta velocidad con auto preparado para la comunicación y control de la recepción y transmisión de datos. Es una interfaz UART, es fácil darse la transmisión inalámbrica de datos con sólo proporcionar datos por la UART.",5
WLS31764P,/w/l/wls31764p.jpg,Seeeduino Film - Modulo Bluetooth, $330.00 ,"El módulo Bluetooth es un perfil Bluetooth de puerto serie (SPP) fácil de usar diseñado como un accesorio para la cinta Seeeduino. Proporciona una conexión transparente serie inalámbrica. El módulo Bluetooth es un completo Bluetooth V2.0 + EDR (Enhanced Data Rate) de 3Mbps de modulacion con un completo transceptor de radio de 2,4 GHz. Utiliza el sistema Bluetooth de chip externo único Bluecore RSE 04-External con tecnología CMOS y con AFH (Adaptive Frequency Hopping Feature).",2
WLS48188P,/w/l/wls48188p.jpg,Wifi Bee," $1,140.00 ","Wifi Bee es un módulo con sockets compatibles con Xbee Pro. Integra un modulo Wi-Fi de Microchip MRF24WB0MA bajo el estándar IEEE 802.11 Wi-Fi, así como el microcontrolador AVR ATmega328P  de 8 bits. Éste producto es similar al Xbee Pro lo cual hace que sea muy fácil integrarse en su producto o proyecto. El ATmega328P puede programarse directamente bajo el IDE de Arduino solamente al conectándolo con un UartSBee.",15
ACC08223B,/a/c/acc08223b.jpg,Filamento ABS para Impresora 3D - Azul, $710.00 ,"ABS es estireno polimerizado comprimido compuesto de acrilonitrilo, butadieno y estireno. Acrilonitrilo y estireno proporciona al ABS rigidez y superficie brillante. Polibutadieno da la tenacidad y resistencia al impacto. Aparte de estas cualidades, ABS realiza una mejor fluidez cuando ocurre la fusión y resiste la corrosión y la abrasión. Estas cualidades combinadas lo convierten en un material ideal para el moldeo por inyección y extrusión.",1150
ACC08225B,/a/c/acc08225b.jpg,Filamento ABS para impresora 3D - Verde, $710.00 ,"ABS es estireno polimerizado comprimido compuesto de acrilonitrilo, butadieno y estireno. Acrilonitrilo y estireno proporcionan al ABS rigidez y superficie brillante. Polibutadieno da la tenacidad y resistencia al impacto. Aparte de estas cualidades, ABS realiza una fluidez mejor cuando ocurre la fusión y resiste la corrosión y la abrasión. Estas cualidades combinadas lo convierten en un material ideal para el moldeo por inyección y extrusión.",1139
